n_neighbors,weights,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
60.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.553799,0.353052,0.353052,0.519755,0.625619,0.625619,41548915955978.23,152097281357336.12,152097281357336.12,0.14,-1.0,0.591383,0.507338,0.507338
110.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.48649,0.370784,0.370784,0.55758,0.616986,0.616986,47634554443380.03,125932355586789.23,125932355586789.23,0.11,-1.0,0.0,0.5,0.5
70.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363127,0.389092,0.389092,0.620954,0.607943,0.607943,105301421167702.31,120035419060872.98,120035419060872.98,0.43,-1.0,0.0,0.544025,0.544025
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,1.0,0.340035,0.340035,0.0,0.631882,0.631882,0.0,167036187222990.62,167036187222990.62,0.13,-1.0,0.833333,0.556604,0.556604
140.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.999618,0.383337,0.383337,0.015204,0.6108,0.6108,274468920893.7055,124534563225090.58,124534563225090.58,1.64,-1.0,0.833333,0.0,0.0
25.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.709777,0.357012,0.357012,0.419179,0.623701,0.623701,18417811036522.48,165070541714351.88,165070541714351.88,0.16,-1.0,0.678231,0.549266,0.549266
35.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.373172,0.373172,0.101165,0.615814,0.615814,7240300844264.989,179485275444369.34,179485275444369.34,1.01,-1.0,0.830159,0.566038,0.566038
40.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.660827,0.360555,0.360555,0.453152,0.62198,0.62198,21351789156420.723,150655807984334.38,150655807984334.38,0.12,-1.0,0.641043,0.532495,0.532495
120.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,1.0,0.369693,0.369693,0.0,0.61752,0.61752,0.0,114444249614078.31,114444249614078.31,0.14,-1.0,0.833333,0.493711,0.493711
105.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,1.0,0.365718,0.365718,0.0,0.619465,0.619465,0.0,118812350744386.66,118812350744386.66,0.2,-1.0,0.833333,0.510482,0.510482
125.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,1.0,0.37601,0.37601,0.0,0.614418,0.614418,0.0,107105839715160.38,107105839715160.38,0.32,-1.0,0.833333,0.484277,0.484277
45.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.575306,0.379473,0.379473,0.507074,0.612711,0.612711,41927493777900.57,149869549780878.88,149869549780878.88,2.01,-1.0,0.0,0.523061,0.523061
115.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.37779,0.37779,0.101165,0.613541,0.613541,7240300844264.989,148995929554817.22,148995929554817.22,1.27,-1.0,0.830159,0.536688,0.536688
125.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.477802,0.374407,0.374407,0.562278,0.615207,0.615207,40716044747749.055,106712710613432.62,106712710613432.62,0.28,-1.0,0.0,0.480084,0.480084
90.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.999618,0.376315,0.376315,0.015204,0.614268,0.614268,274468920893.7055,139036658977714.23,139036658977714.23,2.09,-1.0,0.833333,0.505241,0.505241
150.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.451387,0.371216,0.371216,0.576323,0.616774,0.616774,48410638978320.86,110731363653316.23,110731363653316.23,0.21,-1.0,0.0,0.471698,0.471698
80.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.355201,0.355201,0.0,0.624579,0.624579,0.0,145632491684479.8,145632491684479.8,0.17,-1.0,0.833333,0.51153,0.51153
95.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.522698,0.379777,0.379777,0.537564,0.61256,0.61256,32500906012034.016,109246209269011.44,109246209269011.44,0.52,-1.0,0.0,0.0,0.0
30.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.7122,0.351449,0.351449,0.417426,0.626393,0.626393,11565552459727.914,144627828424508.88,144627828424508.88,0.2,-1.0,0.673923,0.548218,0.548218
130.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.357903,0.38595,0.38595,0.623496,0.609505,0.609505,103294958711513.86,120909039286934.64,120909039286934.64,0.78,-1.0,0.0,0.549266,0.549266
50.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.636432,0.354495,0.354495,0.469165,0.624921,0.624921,19610331175577.91,135673221107376.8,135673221107376.8,0.2,-1.0,0.623129,0.522013,0.522013
120.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.377661,0.377661,0.101165,0.613605,0.613605,7240300844264.989,147772861238330.9,147772861238330.9,1.04,-1.0,0.830159,0.536688,0.536688
150.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.437058,0.382455,0.382455,0.583801,0.611237,0.611237,62162478359650.31,122656279739057.98,122656279739057.98,2.12,-1.0,0.0,0.0,0.0
40.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.676149,0.360443,0.360443,0.442799,0.622035,0.622035,13259688212830.443,132790274361373.31,132790274361373.31,0.19,-1.0,0.651474,0.533543,0.533543
20.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.74555,0.341285,0.341285,0.392495,0.631283,0.631283,12417352559053.2,165288946770867.28,165288946770867.28,0.27,-1.0,0.697732,0.553459,0.553459
145.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.440484,0.3405,0.3405,0.582022,0.631659,0.631659,109257559406790.9,178087483082670.7,178087483082670.7,0.46,-1.0,0.590703,0.538784,0.538784
95.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,1.0,0.366455,0.366455,0.0,0.619104,0.619104,0.0,118637626699174.31,118637626699174.31,0.21,-1.0,0.833333,0.5,0.5
110.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.447961,0.389381,0.389381,0.57812,0.6078,0.6078,68655088005618.63,131305119977068.48,131305119977068.48,1.04,-1.0,0.0,0.54717,0.54717
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.440457,0.338608,0.338608,0.582036,0.632564,0.632564,109853819476318.6,181713007020826.62,181713007020826.62,0.78,-1.0,0.591837,0.545073,0.545073
110.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.440484,0.340195,0.340195,0.582022,0.631805,0.631805,109257559406790.9,178043802071367.62,178043802071367.62,0.44,-1.0,0.590703,0.541929,0.541929
100.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,1.0,0.372932,0.372932,0.0,0.615932,0.615932,0.0,112347561071530.31,112347561071530.31,0.13,-1.0,0.833333,0.490566,0.490566
35.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.692227,0.35496,0.35496,0.431667,0.624696,0.624696,12370030331312.92,138468805830774.16,138468805830774.16,0.08,-1.0,0.654649,0.546122,0.546122
115.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.460197,0.384218,0.384218,0.571677,0.610364,0.610364,58054908991792.78,126369165699820.08,126369165699820.08,1.01,-1.0,0.0,0.0,0.0
75.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.564587,0.362511,0.362511,0.513433,0.621028,0.621028,29992827941798.43,124447201202484.4,124447201202484.4,0.07,-1.0,0.0,0.525157,0.525157
70.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.380611,0.380611,0.101165,0.612149,0.612149,7240300844264.989,158955200131920.22,158955200131920.22,0.66,-1.0,0.830159,0.541929,0.541929
95.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.511236,0.368459,0.368459,0.54398,0.618125,0.618125,43318767273465.21,132178740203130.16,132178740203130.16,0.05,-1.0,0.0,0.509434,0.509434
125.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.454497,0.361854,0.361854,0.574688,0.621349,0.621349,59020282437694.77,133139722451797.98,133139722451797.98,0.06,-1.0,0.0,0.509434,0.509434
95.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.477035,0.381156,0.381156,0.56269,0.611879,0.611879,55783442060258.66,132528188293554.8,132528188293554.8,1.01,-1.0,0.537188,0.0,0.0
130.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,1.0,0.376138,0.376138,0.0,0.614355,0.614355,0.0,107367925782978.88,107367925782978.88,0.09,-1.0,0.833333,0.48218,0.48218
85.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.464504,0.39217,0.39217,0.569392,0.60641,0.60641,66222725499767.52,136808927401256.95,136808927401256.95,0.68,-1.0,0.0,0.530398,0.530398
80.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,1.0,0.368154,0.368154,0.0,0.618274,0.618274,0.0,138468805830774.12,138468805830774.12,0.05,-1.0,0.833333,0.502096,0.502096
