alpha,ensemble_n_estimators,ensemble_max_features,ensemble_max_samples,ensemble_weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
0.1,400.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.339354,0.360743,0.360743,0.632438,0.621889,0.621889,451531687252546.8,461297585495348.5,461297585495348.5,25.95,19260817.0,-1.0,0.537642,0.571279,0.571279
0.1,400.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.447309,0.469489,0.469489,0.578462,0.566529,0.566529,467123874223294.0,476393810890684.06,476393810890684.06,78.64,19260817.0,-1.0,0.515873,0.574423,0.574423
0.01,307.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.442632,0.466702,0.466702,0.580904,0.568016,0.568016,689738956610533.1,715352154854271.6,715352154854271.6,50.76,19260817.0,-1.0,0.54195,0.579665,0.579665
0.0001,400.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.402863,0.420954,0.420954,0.601271,0.591878,0.591878,813772573590999.1,845199865259670.0,845199865259670.0,329.97,19260817.0,-1.0,0.55102,0.58805,0.58805
0.0001,400.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.465782,0.487739,0.487739,0.568712,0.5567,0.5567,786120085438674.0,812887524002085.2,812887524002085.2,1559.36,19260817.0,-1.0,0.548299,0.579665,0.579665
0.0001,400.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.46579,0.487751,0.487751,0.568708,0.556693,0.556693,786021941980286.4,812782339310597.5,812782339310597.5,1117.51,19260817.0,-1.0,0.548299,0.579665,0.579665
0.1,400.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.363011,0.380554,0.380554,0.621011,0.612177,0.612177,492442122217540.9,507891219756101.44,507891219756101.44,177.85,19260817.0,-1.0,0.543537,0.582809,0.582809
0.1,400.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.363066,0.380619,0.380619,0.620984,0.612145,0.612145,492429703376183.6,507869577370859.6,507869577370859.6,160.01,19260817.0,-1.0,0.543537,0.582809,0.582809
0.1,400.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.438598,0.458702,0.458702,0.583002,0.57226,0.57226,487474915838214.4,498443872699037.94,498443872699037.94,212.96,19260817.0,-1.0,0.519048,0.578616,0.578616
0.1,400.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.438616,0.458728,0.458728,0.582993,0.572246,0.572246,487479815188599.3,498439889787226.4,498439889787226.4,185.66,19260817.0,-1.0,0.519048,0.578616,0.578616
0.01,307.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.439505,0.459135,0.459135,0.582531,0.572031,0.572031,742309479871100.0,768426548127261.4,768426548127261.4,145.65,19260817.0,-1.0,0.546032,0.579665,0.579665
0.0001,400.0,0.4,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.395687,0.418454,0.418454,0.604873,0.593154,0.593154,740343995281104.9,769925076622107.6,769925076622107.6,86.23,19260817.0,-1.0,0.544444,0.587002,0.587002
0.0001,400.0,0.625,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.368921,0.394848,0.394848,0.618123,0.605073,0.605073,616062317794246.8,630469478034755.5,630469478034755.5,25.7,19260817.0,-1.0,0.538095,0.584906,0.584906
0.0001,400.0,0.625,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.471779,0.495791,0.495791,0.565511,0.552307,0.552307,751033205711280.2,777891194766550.8,777891194766550.8,142.26,19260817.0,-1.0,0.542404,0.581761,0.581761
0.1,400.0,0.4,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.33936,0.360751,0.360751,0.632435,0.621885,0.621885,451330967743006.5,461082321183276.56,461082321183276.56,25.14,19260817.0,-1.0,0.537642,0.571279,0.571279
0.1,400.0,0.4,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.354152,0.374752,0.374752,0.625314,0.615037,0.615037,445634248285385.6,459178409201678.9,459178409201678.9,79.27,19260817.0,-1.0,0.544218,0.585954,0.585954
0.1,400.0,0.625,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.33936,0.360751,0.360751,0.632435,0.621885,0.621885,451330967743006.5,461082321183276.56,461082321183276.56,24.89,19260817.0,-1.0,0.537642,0.571279,0.571279
0.1,400.0,0.625,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.447321,0.469506,0.469506,0.578455,0.56652,0.56652,467157987967659.75,476421547491345.9,476421547491345.9,84.61,19260817.0,-1.0,0.515193,0.574423,0.574423
0.01,307.0,0.5125,0.7375,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.442705,0.466778,0.466778,0.580866,0.567975,0.567975,690210661759118.9,715849105721955.2,715849105721955.2,52.21,19260817.0,-1.0,0.54195,0.579665,0.579665
0.0001,400.0,0.625,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.4658,0.4877,0.4877,0.568703,0.556721,0.556721,785869721527164.1,812656083008294.4,812656083008294.4,446.5,19260817.0,-1.0,0.548299,0.573375,0.573375
0.1,400.0,0.4,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.363042,0.380594,0.380594,0.620996,0.612157,0.612157,492573812458120.4,508011896678958.4,508011896678958.4,109.89,19260817.0,-1.0,0.543537,0.582809,0.582809
0.1,400.0,0.625,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.43862,0.458724,0.458724,0.582991,0.572248,0.572248,487482641910522.6,498441372917421.4,498441372917421.4,116.42,19260817.0,-1.0,0.519048,0.578616,0.578616
0.01,307.0,0.5125,0.7375,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.439557,0.459192,0.459192,0.582504,0.572001,0.572001,742644618175668.2,768775290593345.5,768775290593345.5,88.01,19260817.0,-1.0,0.546032,0.579665,0.579665
0.0001,400.0,0.85,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.498343,0.524512,0.524512,0.551108,0.536346,0.536346,725654651005088.6,746495070577644.8,746495070577644.8,753.31,19260817.0,-1.0,0.534694,0.56499,0.56499
0.0001,400.0,0.85,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.466649,0.494307,0.494307,0.568251,0.553119,0.553119,677859197958046.8,690790781504144.4,690790781504144.4,44.14,19260817.0,-1.0,0.526077,0.56499,0.56499
0.0001,400.0,0.85,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.498357,0.524549,0.524549,0.551101,0.536325,0.536325,725526823492796.1,746325179062765.5,746325179062765.5,484.54,19260817.0,-1.0,0.533333,0.56499,0.56499
0.1,400.0,0.85,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.452383,0.475667,0.475667,0.5758,0.563221,0.563221,470818347140230.56,476539959443079.0,476539959443079.0,40.31,19260817.0,-1.0,0.508163,0.575472,0.575472
0.1,400.0,0.85,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.478831,0.502406,0.502406,0.561724,0.548672,0.548672,456670955577258.0,460800982507113.6,460800982507113.6,88.34,19260817.0,-1.0,0.513379,0.578616,0.578616
0.1,400.0,0.85,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.452371,0.475658,0.475658,0.575806,0.563226,0.563226,471010171047262.4,476742055226469.2,476742055226469.2,37.4,19260817.0,-1.0,0.508163,0.575472,0.575472
0.1,400.0,0.85,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.47885,0.50243,0.50243,0.561713,0.548659,0.548659,456600869483925.3,460716446938413.4,460716446938413.4,86.92,19260817.0,-1.0,0.513379,0.578616,0.578616
0.01,307.0,0.7375,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.47623,0.500681,0.500681,0.563124,0.549622,0.549622,697346257935970.2,720592524771975.9,720592524771975.9,56.33,19260817.0,-1.0,0.531973,0.575472,0.575472
0.0001,400.0,0.85,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.502126,0.528391,0.528391,0.549026,0.534154,0.534154,730718833905702.1,748040402549740.2,748040402549740.2,1826.53,19260817.0,-1.0,0.531293,0.572327,0.572327
0.1,400.0,0.85,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.48153,0.504786,0.504786,0.560267,0.547358,0.547358,455023442378927.6,458093838581505.44,458093838581505.44,154.25,19260817.0,-1.0,0.510658,0.577568,0.577568
0.1,400.0,0.85,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.481541,0.504799,0.504799,0.560261,0.547351,0.547351,454982742440764.0,458045220820277.0,458045220820277.0,144.11,19260817.0,-1.0,0.510658,0.577568,0.577568
